"theta","K","R","n","m","Aobs_averagepcs","B","logitB","logitA"
0.5,4,1.75,35,1,0.61575,0.714876916616782,0.919189424724464,0.471547654581942
0.5,4,1.75,40,1,0.63045,0.73888891598109,1.0402016669352,0.534147800888339
0.5,4,1.75,45,1,0.64895,0.760233551073646,1.15396037004585,0.61442700867051
0.5,4,1.75,50,1,0.66015,0.779340660016907,1.26182819031486,0.663962738132563
0.5,4,1.75,20,2,0.5196,0.619693558388611,0.488247742161153,0.0784401945906157
0.5,4,1.75,25,2,0.5432,0.656299189445186,0.646845224268192,0.173231917902686
0.5,4,1.75,30,2,0.5733,0.687618881723702,0.789010758180833,0.295327949720383
0.5,4,1.75,35,2,0.5972,0.714876916616782,0.919189424724464,0.393811904820628
0.5,4,1.75,40,2,0.6075,0.73888891598109,1.0402016669352,0.436815637992241
0.5,4,1.75,45,2,0.63135,0.760233551073646,1.15396037004585,0.53801269944903
0.5,4,1.75,50,2,0.64,0.779340660016907,1.26182819031486,0.575364144903562
0.5,4,1.75,20,3,0.50305,0.619693558388611,0.488247742161153,0.0122001513240451
0.5,4,1.75,25,3,0.53165,0.656299189445186,0.646845224268192,0.126769498441955
0.5,4,1.75,30,3,0.5574,0.687618881723702,0.789010758180833,0.230616687430899
0.5,4,1.75,35,3,0.58255,0.714876916616782,0.919189424724464,0.333250242025941
0.5,4,1.75,40,3,0.5988,0.73888891598109,1.0402016669352,0.400467596457693
0.5,4,1.75,45,3,0.6159,0.760233551073646,1.15396037004585,0.472181677341138
0.5,4,1.75,50,3,0.6296,0.779340660016907,1.26182819031486,0.530501194331169
0.5,4,1.75,20,4,0.4911,0.619693558388611,0.488247742161153,-0.0356037605495881
0.5,4,1.75,25,4,0.51965,0.656299189445186,0.646845224268192,0.0786405031786834
0.5,4,1.75,30,4,0.54635,0.687618881723702,0.789010758180833,0.185933820401117
0.5,4,1.75,35,4,0.56935,0.714876916616782,0.919189424724464,0.279199664021431
0.5,4,1.75,40,4,0.58375,0.73888891598109,1.0402016669352,0.338186767688454
0.5,4,1.75,45,4,0.60355,0.760233551073646,1.15396037004585,0.420278957428728
0.5,4,1.75,50,4,0.61845,0.779340660016907,1.26182819031486,0.482974444085376
0.5,4,2,20,1,0.6114,0.695288729411836,0.824962522858546,0.453200872513394
0.5,4,2,25,1,0.6432,0.735129735013009,1.02080685383573,0.589280317158902
0.5,4,2,30,1,0.6805,0.768168912139652,1.19800060971928,0.756070548273931
0.5,4,2,35,1,0.7101,0.796039282003948,1.36172111741844,0.895869769260438
0.5,4,2,40,1,0.7272,0.819836008287259,1.51523682917095,0.980462616893962
0.5,4,2,45,1,0.7493,0.840339181129178,1.66075391434992,1.09488243220602
0.5,4,2,50,1,0.76755,0.858129045553594,1.79983661800781,1.19452847578262
0.5,4,2,20,2,0.59625,0.695288729411836,0.824962522858546,0.389864167665684
0.5,4,2,25,2,0.6257,0.735129735013009,1.02080685383573,0.513813408093935
0.5,4,2,30,2,0.66285,0.768168912139652,1.19800060971928,0.676020785064268
0.5,4,2,35,2,0.6919,0.796039282003948,1.36172111741844,0.809017030902143
0.5,4,2,40,2,0.71125,0.819836008287259,1.51523682917095,0.901462723604537
0.5,4,2,45,2,0.73425,0.840339181129178,1.66075391434992,1.01629355285667
0.5,4,2,50,2,0.7532,0.858129045553594,1.79983661800781,1.11575250475176
0.5,4,2,20,3,0.5779,0.695288729411836,0.824962522858546,0.314158590535279
0.5,4,2,25,3,0.6141,0.735129735013009,1.02080685383573,0.46457951279178
0.5,4,2,30,3,0.6487,0.768168912139652,1.19800060971928,0.613329800947228
0.5,4,2,35,3,0.6792,0.796039282003948,1.36172111741844,0.750097759004778
0.5,4,2,40,3,0.7011,0.819836008287259,1.51523682917095,0.85254146092303
0.5,4,2,45,3,0.7234,0.840339181129178,1.66075391434992,0.96138990028734
0.5,4,2,50,3,0.74405,0.858129045553594,1.79983661800781,1.06712612397247
0.5,4,2,20,4,0.5667,0.695288729411836,0.824962522858546,0.26839973442971
0.5,4,2,25,4,0.60415,0.735129735013009,1.02080685383573,0.422787159855874
0.5,4,2,30,4,0.6395,0.768168912139652,1.19800060971928,0.573194664293893
0.5,4,2,35,4,0.66705,0.796039282003948,1.36172111741844,0.694872677068184
0.5,4,2,40,4,0.6882,0.819836008287259,1.51523682917095,0.791717536739704
0.5,4,2,45,4,0.7144,0.840339181129178,1.66075391434992,0.91685079909686
0.5,4,2,50,4,0.7353,0.858129045553594,1.79983661800781,1.02168146996912
0.5,4,2.25,20,1,0.67445,0.754551802018365,1.12303801447958,0.728381484232817
0.5,4,2.25,25,1,0.711,0.794951187652598,1.35503265378353,0.900245741690809
0.5,4,2.25,30,1,0.74705,0.827339576062477,1.56688842453551,1.08294027655915
0.5,4,2.25,35,1,0.78145,0.853753090482131,1.76434567638273,1.27413634697888
0.5,4,2.25,40,1,0.8004,0.875556710827142,1.95100982151002,1.38879623883221
0.5,4,2.25,45,1,0.8256,0.893718698448995,2.12930170342987,1.55475888325242
0.5,4,2.25,50,1,0.8427,0.908953888451518,2.30092826662421,1.67845621271408
0.5,4,2.25,20,2,0.6606,0.754551802018365,1.12303801447958,0.665969160156563
0.5,4,2.25,25,2,0.69945,0.794951187652598,1.35503265378353,0.844680182437269
0.5,4,2.25,30,2,0.7316,0.827339576062477,1.56688842453551,1.00275551141918
0.5,4,2.25,35,2,0.7687,0.853753090482131,1.76434567638273,1.20098520711769
0.5,4,2.25,40,2,0.7858,0.875556710827142,1.95100982151002,1.29979214911071
0.5,4,2.25,45,2,0.8153,0.893718698448995,2.12930170342987,1.48482325646367
0.5,4,2.25,50,2,0.8332,0.908953888451518,2.30092826662421,1.60847821946217
0.5,4,2.25,20,3,0.6458,0.754551802018365,1.12303801447958,0.600628132975441
0.5,4,2.25,25,3,0.6891,0.794951187652598,1.35503265378353,0.795915081298454
0.5,4,2.25,30,3,0.717,0.827339576062477,1.56688842453551,0.929628942956383
0.5,4,2.25,35,3,0.75565,0.853753090482131,1.76434567638273,1.12897668229997
0.5,4,2.25,40,3,0.78085,0.875556710827142,1.95100982151002,1.27062664306904
0.5,4,2.25,45,3,0.8057,0.893718698448995,2.12930170342987,1.42230810839976
0.5,4,2.25,50,3,0.82495,0.908953888451518,2.30092826662421,1.55025113103678
0.5,4,2.25,20,4,0.63385,0.754551802018365,1.12303801447958,0.548769247877657
0.5,4,2.25,25,4,0.67895,0.794951187652598,1.35503265378353,0.748950612904746
0.5,4,2.25,30,4,0.71125,0.827339576062477,1.56688842453551,0.901462723604537
0.5,4,2.25,35,4,0.74775,0.853753090482131,1.76434567638273,1.08664803827634
0.5,4,2.25,40,4,0.7682,0.875556710827142,1.95100982151002,1.19817518500615
0.5,4,2.25,45,4,0.79935,0.893718698448995,2.12930170342987,1.38223680069798
0.5,4,2.25,50,4,0.81885,0.908953888451518,2.30092826662421,1.50857549955479
0.5,4,2.5,20,1,0.72225,0.801095955556369,1.39315821488698,0.955649910826605
0.5,4,2.5,25,1,0.7622,0.840339181129178,1.66075391434992,1.16477900418308
0.5,4,2.5,30,1,0.8004,0.870710348658355,1.90725412466327,1.38879623883221
0.5,4,2.5,35,1,0.83185,0.8946208440364,2.13883513527303,1.59879569791947
0.5,4,2.5,40,1,0.85045,0.913674838125572,2.35935363273474,1.73813483608414
0.5,4,2.5,45,1,0.8764,0.928996960115868,2.57138277520314,1.95877206269772
0.5,4,2.5,50,1,0.8902,0.941405013545915,2.7767243170487,2.09278562750632
0.5,4,2.5,20,2,0.71035,0.801095955556369,1.39315821488698,0.897084508775453
0.5,4,2.5,25,2,0.75235,0.840339181129178,1.66075391434992,1.11118518217064
0.5,4,2.5,30,2,0.7883,0.870710348658355,1.90725412466327,1.31470854992504
0.5,4,2.5,35,2,0.8239,0.8946208440364,2.13883513527303,1.54299714781938
0.5,4,2.5,40,2,0.84345,0.913674838125572,2.35935363273474,1.68412517563391
0.5,4,2.5,45,2,0.86735,0.928996960115868,2.57138277520314,1.87772850562367
0.5,4,2.5,50,2,0.8828,0.941405013545915,2.7767243170487,2.01921679723967
0.5,4,2.5,20,3,0.6985,0.801095955556369,1.39315821488698,0.840165162529776
0.5,4,2.5,25,3,0.74335,0.840339181129178,1.66075391434992,1.06345370805305
0.5,4,2.5,30,3,0.77695,0.870710348658355,1.90725412466327,1.24798003665847
0.5,4,2.5,35,3,0.8146,0.8946208440364,2.13883513527303,1.48018154208256
0.5,4,2.5,40,3,0.83905,0.913674838125572,2.35935363273474,1.65117654170235
0.5,4,2.5,45,3,0.86315,0.928996960115868,2.57138277520314,1.84170305277587
0.5,4,2.5,50,3,0.87855,0.941405013545915,2.7767243170487,1.97877016575572
0.5,4,2.5,20,4,0.68665,0.801095955556369,1.39315821488698,0.784503924305606
0.5,4,2.5,25,4,0.73635,0.840339181129178,1.66075391434992,1.02708308319569
0.5,4,2.5,30,4,0.77185,0.870710348658355,1.90725412466327,1.21878692325444
0.5,4,2.5,35,4,0.80695,0.8946208440364,2.13883513527303,1.43031248577159
0.5,4,2.5,40,4,0.83035,0.913674838125572,2.35935363273474,1.58810980742252
0.5,4,2.5,45,4,0.85655,0.928996960115868,2.57138277520314,1.78692615074909
0.5,4,2.5,50,4,0.8748,0.941405013545915,2.7767243170487,1.94408283013661
0.1,5,1.25,20,1,0.29256,0.303249524274643,-0.831871370072918,-0.882983046426354
0.1,5,1.25,25,1,0.30204,0.314112987535068,-0.780960155200788,-0.837602335594805
0.1,5,1.25,30,1,0.31472,0.323998922735992,-0.735454478729615,-0.778144159226312
0.1,5,1.25,35,1,0.31768,0.333122255896038,-0.694097179491717,-0.764454169187858
0.1,5,1.25,40,1,0.32704,0.341629080859632,-0.656042889789467,-0.72160340493905
0.1,5,1.25,45,1,0.3332,0.349623932016479,-0.620692664850196,-0.693747240583951
0.1,5,1.25,50,1,0.34064,0.357184623130349,-0.587604755550176,-0.660443466445338
0.1,5,1.25,20,2,0.28952,0.303249524274643,-0.831871370072918,-0.897716418694762
0.1,5,1.25,25,2,0.2986,0.314112987535068,-0.780960155200788,-0.853973452600988
0.1,5,1.25,30,2,0.30652,0.323998922735992,-0.735454478729615,-0.816439394015483
0.1,5,1.25,35,2,0.31336,0.333122255896038,-0.694097179491717,-0.784457448052389
0.1,5,1.25,40,2,0.32348,0.341629080859632,-0.656042889789467,-0.73782472287822
0.1,5,1.25,45,2,0.329,0.349623932016479,-0.620692664850196,-0.71271138620631
0.1,5,1.25,50,2,0.33536,0.357184623130349,-0.587604755550176,-0.684040958995125
0.1,5,1.25,20,3,0.28688,0.303249524274643,-0.831871370072918,-0.910585699341423
0.1,5,1.25,25,3,0.29376,0.314112987535068,-0.780960155200788,-0.877192015636246
0.1,5,1.25,30,3,0.30308,0.323998922735992,-0.735454478729615,-0.832673829491532
0.1,5,1.25,35,3,0.31112,0.333122255896038,-0.694097179491717,-0.794888400540418
0.1,5,1.25,40,3,0.31708,0.341629080859632,-0.656042889789467,-0.767223614434078
0.1,5,1.25,45,3,0.32448,0.349623932016479,-0.620692664850196,-0.733258863697192
0.1,5,1.25,50,3,0.3348,0.357184623130349,-0.587604755550176,-0.686554408703453
0.1,5,1.25,20,4,0.28248,0.303249524274643,-0.831871370072918,-0.932193070189617
0.1,5,1.25,25,4,0.29044,0.314112987535068,-0.780960155200788,-0.893248045108693
0.1,5,1.25,30,4,0.3014,0.323998922735992,-0.735454478729615,-0.840640046180336
0.1,5,1.25,35,4,0.30696,0.333122255896038,-0.694097179491717,-0.814370271643188
0.1,5,1.25,40,4,0.31696,0.341629080859632,-0.656042889789467,-0.767777840059411
0.1,5,1.25,45,4,0.32328,0.349623932016479,-0.620692664850196,-0.738738777225541
0.1,5,1.25,50,4,0.33128,0.357184623130349,-0.587604755550176,-0.702401498153589
0.1,5,1.5,20,1,0.37068,0.389840276175467,-0.447983658260073,-0.529300714653732
0.1,5,1.5,25,1,0.38764,0.409331764847538,-0.366728509717433,-0.457243270997531
0.1,5,1.5,30,1,0.41064,0.426939514880095,-0.29434891795684,-0.36132028412251
0.1,5,1.5,35,1,0.42364,0.443070417341046,-0.228710096383785,-0.307848427489265
0.1,5,1.5,40,1,0.43892,0.458001706654406,-0.168389942198916,-0.245546333728872
0.1,5,1.5,45,1,0.44672,0.471932263845797,-0.11238909716297,-0.213932202360973
0.1,5,1.5,50,1,0.46652,0.485010534925248,-0.0599758320920459,-0.134120689931345
0.1,5,1.5,20,2,0.36148,0.389840276175467,-0.447983658260073,-0.568946283362523
0.1,5,1.5,25,2,0.38176,0.409331764847538,-0.366728509717433,-0.482084592674547
0.1,5,1.5,30,2,0.40228,0.426939514880095,-0.29434891795684,-0.395974053296913
0.1,5,1.5,35,2,0.41544,0.443070417341046,-0.228710096383785,-0.341521227946899
0.1,5,1.5,40,2,0.43048,0.458001706654406,-0.168389942198916,-0.279893035614454
0.1,5,1.5,45,2,0.44108,0.471932263845797,-0.11238909716297,-0.236780085321769
0.1,5,1.5,50,2,0.45924,0.485010534925248,-0.0599758320920459,-0.163402608270594
0.1,5,1.5,20,3,0.35672,0.389840276175467,-0.447983658260073,-0.589628927920673
0.1,5,1.5,25,3,0.37452,0.409331764847538,-0.366728509717433,-0.512874148904621
0.1,5,1.5,30,3,0.39796,0.426939514880095,-0.29434891795684,-0.413972390563003
0.1,5,1.5,35,3,0.40952,0.443070417341046,-0.228710096383785,-0.365950023312469
0.1,5,1.5,40,3,0.42312,0.458001706654406,-0.168389942198916,-0.30997844585078
0.1,5,1.5,45,3,0.43596,0.471932263845797,-0.11238909716297,-0.257574674947918
0.1,5,1.5,50,3,0.4538,0.485010534925248,-0.0599758320920459,-0.185328636693863
0.1,5,1.5,20,4,0.348,0.389840276175467,-0.447983658260073,-0.627842082152179
0.1,5,1.5,25,4,0.36932,0.409331764847538,-0.366728509717433,-0.535135125464854
0.1,5,1.5,30,4,0.38744,0.426939514880095,-0.29434891795684,-0.458085898709894
0.1,5,1.5,35,4,0.40236,0.443070417341046,-0.228710096383785,-0.395641355716747
0.1,5,1.5,40,4,0.41812,0.458001706654406,-0.168389942198916,-0.330495768240755
0.1,5,1.5,45,4,0.43208,0.471932263845797,-0.11238909716297,-0.273369807446495
0.1,5,1.5,50,4,0.44936,0.485010534925248,-0.0599758320920459,-0.203256889865932
0.1,5,1.75,20,1,0.43252,0.463105158257209,-0.147848097936903,-0.271576938366448
0.1,5,1.75,25,1,0.4534,0.489219492290472,-0.0431287148548852,-0.186942535420539
0.1,5,1.75,30,1,0.47724,0.512572425539882,0.0503003049637113,-0.0911029587212356
0.1,5,1.75,35,1,0.50092,0.533751771013665,0.135212710065635,0.00368000415301122
0.1,5,1.75,40,1,0.51776,0.55315950897109,0.213444715322287,0.0710698989919415
0.1,5,1.75,45,1,0.53088,0.571085145512238,0.286279890181166,0.123677407743848
0.1,5,1.75,50,1,0.55304,0.587745649734199,0.354653771956248,0.212961226486116
0.1,5,1.75,20,2,0.42388,0.463105158257209,-0.147848097936903,-0.306865576024214
0.1,5,1.75,25,2,0.44464,0.489219492290472,-0.0431287148548852,-0.222351586119283
0.1,5,1.75,30,2,0.47212,0.512572425539882,0.0503003049637113,-0.111635794587761
0.1,5,1.75,35,2,0.49344,0.533751771013665,0.135212710065635,-0.0262415057577374
0.1,5,1.75,40,2,0.51248,0.55315950897109,0.213444715322287,0.0499303706234493
0.1,5,1.75,45,2,0.52604,0.571085145512238,0.286279890181166,0.104254325525225
0.1,5,1.75,50,2,0.54532,0.587745649734199,0.354653771956248,0.181778903499419
0.1,5,1.75,20,3,0.41188,0.463105158257209,-0.147848097936903,-0.356198963920906
0.1,5,1.75,25,3,0.43864,0.489219492290472,-0.0431287148548852,-0.24668337984824
0.1,5,1.75,30,3,0.46896,0.512572425539882,0.0503003049637113,-0.124319871009082
0.1,5,1.75,35,3,0.4864,0.533751771013665,0.135212710065635,-0.0544134217237943
0.1,5,1.75,40,3,0.50672,0.55315950897109,0.213444715322287,0.0268816186524892
0.1,5,1.75,45,3,0.52432,0.571085145512238,0.286279890181166,0.0973568257007169
0.1,5,1.75,50,3,0.54204,0.587745649734199,0.354653771956248,0.168557955398901
0.1,5,1.75,20,4,0.40124,0.463105158257209,-0.147848097936903,-0.400301098031751
0.1,5,1.75,25,4,0.43464,0.489219492290472,-0.0431287148548852,-0.262944594139331
0.1,5,1.75,30,4,0.45812,0.512572425539882,0.0503003049637113,-0.16791341618302
0.1,5,1.75,35,4,0.47848,0.533751771013665,0.135212710065635,-0.0861332118799823
0.1,5,1.75,40,4,0.4976,0.55315950897109,0.213444715322287,-0.00960007372901912
0.1,5,1.75,45,4,0.51808,0.571085145512238,0.286279890181166,0.0723515453177962
0.1,5,1.75,50,4,0.54016,0.587745649734199,0.354653771956248,0.160986789076877
0.1,5,2,20,1,0.47588,0.525536942788797,0.102236729337302,-0.0965549441280591
0.1,5,2,25,1,0.50224,0.556572551688918,0.227263334185673,0.00896005994431668
0.1,5,2,30,1,0.52692,0.583995964635627,0.33919911232451,0.10778422697871
0.1,5,2,35,1,0.54684,0.608571655574284,0.441312192825088,0.187910991058504
0.1,5,2,40,1,0.57188,0.630824714530548,0.535756474360231,0.289525649044788
0.1,5,2,45,1,0.5894,0.651135016576691,0.624032039071575,0.361485565718761
0.1,5,2,50,1,0.60684,0.669788527789837,0.707228758299682,0.434048511181464
0.1,5,2,20,2,0.47068,0.525536942788797,0.102236729337302,-0.117414706309121
0.1,5,2,25,2,0.49656,0.556572551688918,0.227263334185673,-0.0137602171132809
0.1,5,2,30,2,0.52164,0.583995964635627,0.33919911232451,0.0866141076880942
0.1,5,2,35,2,0.54864,0.608571655574284,0.441312192825088,0.195177241460924
0.1,5,2,40,2,0.56924,0.630824714530548,0.535756474360231,0.278751047354779
0.1,5,2,45,2,0.58764,0.651135016576691,0.624032039071575,0.354217761274042
0.1,5,2,50,2,0.6056,0.669788527789837,0.707228758299682,0.428854079394759
0.1,5,2,20,3,0.45764,0.525536942788797,0.102236729337302,-0.169847138761365
0.1,5,2,25,3,0.4904,0.556572551688918,0.227263334185673,-0.0384047196359521
0.1,5,2,30,3,0.5226,0.583995964635627,0.33919911232451,0.0904616391817823
0.1,5,2,35,3,0.54392,0.608571655574284,0.441312192825088,0.176133944494878
0.1,5,2,40,3,0.56208,0.630824714530548,0.535756474360231,0.249607943225148
0.1,5,2,45,3,0.58548,0.651135016576691,0.624032039071575,0.345310799299729
0.1,5,2,50,3,0.6008,0.669788527789837,0.707228758299682,0.408799556012616
0.1,5,2,20,4,0.4466,0.525536942788797,0.102236729337302,-0.214417727946768
0.1,5,2,25,4,0.48552,0.556572551688918,0.227263334185673,-0.0579362002990081
0.1,5,2,30,4,0.514,0.583995964635627,0.33919911232451,0.0560146415546713
0.1,5,2,35,4,0.53488,0.608571655574284,0.441312192825088,0.139746985861223
0.1,5,2,40,4,0.55884,0.630824714530548,0.535756474360231,0.23645558534434
0.1,5,2,45,4,0.58316,0.651135016576691,0.624032039071575,0.335759136112394
0.1,5,2,50,4,0.60172,0.669788527789837,0.707228758299682,0.41263694530974
0.1,5,2.25,20,1,0.50136,0.57906318233613,0.318928849213421,0.00544001341582496
0.1,5,2.25,25,1,0.53476,0.613618836722338,0.462549596413215,0.139264646644084
0.1,5,2.25,30,1,0.56444,0.643750741542403,0.591680953829654,0.2592015297117
0.1,5,2.25,35,1,0.5838,0.67039921951425,0.709991218947018,0.33839254446048
0.1,5,2.25,40,1,0.612,0.694212927049333,0.819889705047278,0.455726942889053
0.1,5,2.25,45,1,0.62912,0.715663064211982,0.923049546921064,0.52844345736736
0.1,5,2.25,50,1,0.64536,0.735105675314376,1.0206832931328,0.598705110191921
0.1,5,2.25,20,2,0.50084,0.57906318233613,0.318928849213421,0.00336000316109308
0.1,5,2.25,25,2,0.535,0.613618836722338,0.462549596413215,0.14022934130865
0.1,5,2.25,30,2,0.55864,0.643750741542403,0.591680953829654,0.235644389573605
0.1,5,2.25,35,2,0.58548,0.67039921951425,0.709991218947018,0.345310799299729
0.1,5,2.25,40,2,0.60876,0.694212927049333,0.819889705047278,0.442102918944307
0.1,5,2.25,45,2,0.62752,0.715663064211982,0.923049546921064,0.521592197904963
0.1,5,2.25,50,2,0.64668,0.735105675314376,1.0206832931328,0.604477419856474
0.1,5,2.25,20,3,0.49384,0.57906318233613,0.318928849213421,-0.0246412467529883
0.1,5,2.25,25,3,0.52908,0.613618836722338,0.462549596413215,0.116451420947851
0.1,5,2.25,30,3,0.56208,0.643750741542403,0.591680953829654,0.249607943225148
0.1,5,2.25,35,3,0.58408,0.67039921951425,0.709991218947018,0.33954502567237
0.1,5,2.25,40,3,0.60504,0.694212927049333,0.819889705047278,0.426510077597167
0.1,5,2.25,45,3,0.63016,0.715663064211982,0.923049546921064,0.532903275715099
0.1,5,2.25,50,3,0.64484,0.735105675314376,1.0206832931328,0.596433831843672
0.1,5,2.25,20,4,0.47952,0.57906318233613,0.318928849213421,-0.0819658591566884
0.1,5,2.25,25,4,0.52392,0.613618836722338,0.462549596413215,0.0957530935732017
0.1,5,2.25,30,4,0.55496,0.643750741542403,0.591680953829654,0.220731873310008
0.1,5,2.25,35,4,0.5764,0.67039921951425,0.709991218947018,0.308012250398116
0.1,5,2.25,40,4,0.60088,0.694212927049333,0.819889705047278,0.409133123824974
0.1,5,2.25,45,4,0.6266,0.715663064211982,0.923049546921064,0.517658147410469
0.1,5,2.25,50,4,0.6448,0.735105675314376,1.0206832931328,0.596259180074404
0.1,5,2.5,20,1,0.52012,0.625204555754639,0.511698490267794,0.080523481536392
0.1,5,2.5,25,1,0.55944,0.662147815626625,0.672880341967637,0.238889638441385
0.1,5,2.5,30,1,0.59012,0.693909504836283,0.818460761454638,0.364461472117849
0.1,5,2.5,35,1,0.61388,0.721606088502974,0.952442347618569,0.46365126732648
0.1,5,2.5,40,1,0.63824,0.746010421600103,1.07744633382439,0.567733379627437
0.1,5,2.5,45,1,0.65944,0.767685571428171,1.19528848746224,0.660799668485075
0.1,5,2.5,50,1,0.67284,0.787057942456647,1.30728177178611,0.721058212056808
0.1,5,2.5,20,2,0.52592,0.625204555754639,0.511698490267794,0.103773026090654
0.1,5,2.5,25,2,0.56372,0.662147815626625,0.672880341967637,0.256273435262768
0.1,5,2.5,30,2,0.58564,0.693909504836283,0.818460761454638,0.34597010513538
0.1,5,2.5,35,2,0.61656,0.721606088502974,0.952442347618569,0.474972486618362
0.1,5,2.5,40,2,0.63912,0.746010421600103,1.07744633382439,0.571546737073646
0.1,5,2.5,45,2,0.658,0.767685571428171,1.19528848746224,0.654394194262712
0.1,5,2.5,50,2,0.67692,0.787057942456647,1.30728177178611,0.739653126965789
0.1,5,2.5,20,3,0.5228,0.625204555754639,0.511698490267794,0.0912632915263055
0.1,5,2.5,25,3,0.5564,0.662147815626625,0.672880341967637,0.226564204573076
